id_municipio,IN_AGUA_POTAVEL,IN_ESGOTO_REDE_PUBLICA,IN_ENERGIA_REDE_PUBLICA,IN_LIXO_SERVICO_COLETA,IN_INTERNET,IN_INTERNET_ALUNOS,IN_COMPUTADOR,IN_DESKTOP_ALUNO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_SALA_LEITURA,IN_LABORATORIO_INFORMATICA,mat_2ano_total,n_escolas_2ano,infra_saneamento,infra_conectividade,infra_pedagogico
4312708,1.0,0.0,1.0,0.8579545454545454,1.0,0.7897727272727273,1.0,0.4034090909090909,1.0,1.0,0.3409090909090909,0.9147727272727273,176,6,0.7145,0.7983,0.8139
4312757,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,39,3,0.9167,1.0,0.9167
4312807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,79,1,1.0,1.0,0.75
4312906,1.0,0.7592592592592593,1.0,1.0,1.0,0.7222222222222222,1.0,0.7222222222222222,1.0,1.0,0.0,0.7222222222222222,108,4,0.9398,0.8611,0.6806
4312955,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22,1,0.75,1.0,1.0
4313003,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,35,1,0.75,0.5,0.5
4313011,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,34,2,0.75,0.75,0.5
4313037,1.0,0.7666666666666667,1.0,1.0,1.0,0.7,1.0,0.23333333333333334,0.7,1.0,0.3,0.7,60,3,0.9417,0.7333,0.675
4313060,1.0,0.8301158301158301,1.0,1.0,1.0,0.9227799227799228,1.0,0.749034749034749,0.8803088803088803,0.9227799227799228,0.15444015444015444,0.4942084942084942,259,10,0.9575,0.918,0.6129
4313086,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14,1,1.0,0.5,0.5
4313102,1.0,0.6296296296296297,1.0,1.0,1.0,1.0,1.0,0.7592592592592593,0.9259259259259259,0.9259259259259259,0.0,0.7592592592592593,54,6,0.9074,0.9398,0.6528
4313201,1.0,0.0,1.0,1.0,1.0,0.8098591549295775,0.6795774647887324,0.795774647887324,1.0,1.0,0.2535211267605634,1.0,284,10,0.75,0.8213,0.8134
